n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
400,scissors,rock,1,225,159,16,0.56,0.4,0.04,209,0.52
401,scissors,rock,1,226,159,16,0.56,0.4,0.04,210,0.52
402,scissors,rock,1,227,159,16,0.56,0.4,0.04,211,0.52
403,rock,rock,0,227,160,16,0.56,0.4,0.04,211,0.52
404,rock,scissors,-1,227,160,17,0.56,0.4,0.04,210,0.52
405,scissors,rock,1,228,160,17,0.56,0.4,0.04,211,0.52
406,scissors,scissors,0,228,161,17,0.56,0.4,0.04,211,0.52
407,scissors,rock,1,229,161,17,0.56,0.4,0.04,212,0.52
408,scissors,rock,1,230,161,17,0.56,0.39,0.04,213,0.52
409,scissors,rock,1,231,161,17,0.56,0.39,0.04,214,0.52
410,scissors,rock,1,232,161,17,0.57,0.39,0.04,215,0.52
411,scissors,rock,1,233,161,17,0.57,0.39,0.04,216,0.53
412,scissors,rock,1,234,161,17,0.57,0.39,0.04,217,0.53
413,scissors,scissors,0,234,162,17,0.57,0.39,0.04,217,0.53
414,rock,rock,0,234,163,17,0.57,0.39,0.04,217,0.52
415,scissors,rock,1,235,163,17,0.57,0.39,0.04,218,0.53
416,scissors,rock,1,236,163,17,0.57,0.39,0.04,219,0.53
417,scissors,rock,1,237,163,17,0.57,0.39,0.04,220,0.53
418,scissors,rock,1,238,163,17,0.57,0.39,0.04,221,0.53
419,scissors,rock,1,239,163,17,0.57,0.39,0.04,222,0.53
420,rock,rock,0,239,164,17,0.57,0.39,0.04,222,0.53
421,scissors,rock,1,240,164,17,0.57,0.39,0.04,223,0.53
422,rock,scissors,-1,240,164,18,0.57,0.39,0.04,222,0.53
423,rock,rock,0,240,165,18,0.57,0.39,0.04,222,0.52
424,scissors,rock,1,241,165,18,0.57,0.39,0.04,223,0.53
425,scissors,rock,1,242,165,18,0.57,0.39,0.04,224,0.53
426,scissors,rock,1,243,165,18,0.57,0.39,0.04,225,0.53
427,rock,scissors,-1,243,165,19,0.57,0.39,0.04,224,0.52
428,scissors,scissors,0,243,166,19,0.57,0.39,0.04,224,0.52
429,scissors,rock,1,244,166,19,0.57,0.39,0.04,225,0.52
430,scissors,rock,1,245,166,19,0.57,0.39,0.04,226,0.53
431,scissors,rock,1,246,166,19,0.57,0.39,0.04,227,0.53
432,scissors,scissors,0,246,167,19,0.57,0.39,0.04,227,0.53
433,scissors,scissors,0,246,168,19,0.57,0.39,0.04,227,0.52
434,rock,scissors,-1,246,168,20,0.57,0.39,0.05,226,0.52
435,scissors,rock,1,247,168,20,0.57,0.39,0.05,227,0.52
436,scissors,rock,1,248,168,20,0.57,0.39,0.05,228,0.52
437,scissors,rock,1,249,168,20,0.57,0.38,0.05,229,0.52
438,scissors,rock,1,250,168,20,0.57,0.38,0.05,230,0.53
439,scissors,rock,1,251,168,20,0.57,0.38,0.05,231,0.53
440,scissors,rock,1,252,168,20,0.57,0.38,0.05,232,0.53
441,rock,scissors,-1,252,168,21,0.57,0.38,0.05,231,0.52
442,rock,rock,0,252,169,21,0.57,0.38,0.05,231,0.52
443,rock,rock,0,252,170,21,0.57,0.38,0.05,231,0.52
444,scissors,rock,1,253,170,21,0.57,0.38,0.05,232,0.52
445,scissors,rock,1,254,170,21,0.57,0.38,0.05,233,0.52
446,scissors,rock,1,255,170,21,0.57,0.38,0.05,234,0.52
447,scissors,rock,1,256,170,21,0.57,0.38,0.05,235,0.53
448,rock,rock,0,256,171,21,0.57,0.38,0.05,235,0.52
449,scissors,rock,1,257,171,21,0.57,0.38,0.05,236,0.53
450,scissors,rock,1,258,171,21,0.57,0.38,0.05,237,0.53
451,rock,scissors,-1,258,171,22,0.57,0.38,0.05,236,0.52
452,scissors,rock,1,259,171,22,0.57,0.38,0.05,237,0.52
453,scissors,rock,1,260,171,22,0.57,0.38,0.05,238,0.53
454,rock,rock,0,260,172,22,0.57,0.38,0.05,238,0.52
455,scissors,rock,1,261,172,22,0.57,0.38,0.05,239,0.53
456,rock,rock,0,261,173,22,0.57,0.38,0.05,239,0.52
457,scissors,rock,1,262,173,22,0.57,0.38,0.05,240,0.53
458,scissors,rock,1,263,173,22,0.57,0.38,0.05,241,0.53
459,scissors,rock,1,264,173,22,0.58,0.38,0.05,242,0.53
460,scissors,rock,1,265,173,22,0.58,0.38,0.05,243,0.53
461,rock,rock,0,265,174,22,0.57,0.38,0.05,243,0.53
462,scissors,scissors,0,265,175,22,0.57,0.38,0.05,243,0.53
463,scissors,rock,1,266,175,22,0.57,0.38,0.05,244,0.53
464,scissors,rock,1,267,175,22,0.58,0.38,0.05,245,0.53
465,scissors,rock,1,268,175,22,0.58,0.38,0.05,246,0.53
466,rock,scissors,-1,268,175,23,0.58,0.38,0.05,245,0.53
467,scissors,rock,1,269,175,23,0.58,0.37,0.05,246,0.53
468,scissors,rock,1,270,175,23,0.58,0.37,0.05,247,0.53
469,scissors,rock,1,271,175,23,0.58,0.37,0.05,248,0.53
470,scissors,rock,1,272,175,23,0.58,0.37,0.05,249,0.53
471,rock,rock,0,272,176,23,0.58,0.37,0.05,249,0.53
472,scissors,rock,1,273,176,23,0.58,0.37,0.05,250,0.53
473,scissors,rock,1,274,176,23,0.58,0.37,0.05,251,0.53
474,scissors,rock,1,275,176,23,0.58,0.37,0.05,252,0.53
475,rock,rock,0,275,177,23,0.58,0.37,0.05,252,0.53
476,rock,rock,0,275,178,23,0.58,0.37,0.05,252,0.53
477,scissors,rock,1,276,178,23,0.58,0.37,0.05,253,0.53
478,scissors,rock,1,277,178,23,0.58,0.37,0.05,254,0.53
479,scissors,rock,1,278,178,23,0.58,0.37,0.05,255,0.53
480,rock,rock,0,278,179,23,0.58,0.37,0.05,255,0.53
481,scissors,rock,1,279,179,23,0.58,0.37,0.05,256,0.53
482,rock,scissors,-1,279,179,24,0.58,0.37,0.05,255,0.53
483,rock,rock,0,279,180,24,0.58,0.37,0.05,255,0.53
484,rock,rock,0,279,181,24,0.58,0.37,0.05,255,0.53
485,scissors,rock,1,280,181,24,0.58,0.37,0.05,256,0.53
486,scissors,rock,1,281,181,24,0.58,0.37,0.05,257,0.53
487,scissors,rock,1,282,181,24,0.58,0.37,0.05,258,0.53
488,scissors,rock,1,283,181,24,0.58,0.37,0.05,259,0.53
489,rock,rock,0,283,182,24,0.58,0.37,0.05,259,0.53
490,scissors,rock,1,284,182,24,0.58,0.37,0.05,260,0.53
491,scissors,rock,1,285,182,24,0.58,0.37,0.05,261,0.53
492,scissors,rock,1,286,182,24,0.58,0.37,0.05,262,0.53
493,scissors,rock,1,287,182,24,0.58,0.37,0.05,263,0.53
494,rock,rock,0,287,183,24,0.58,0.37,0.05,263,0.53
495,scissors,rock,1,288,183,24,0.58,0.37,0.05,264,0.53
496,rock,rock,0,288,184,24,0.58,0.37,0.05,264,0.53
497,scissors,rock,1,289,184,24,0.58,0.37,0.05,265,0.53
498,rock,rock,0,289,185,24,0.58,0.37,0.05,265,0.53
499,scissors,rock,1,290,185,24,0.58,0.37,0.05,266,0.53
500,rock,rock,0,290,186,24,0.58,0.37,0.05,266,0.53
501,rock,scissors,-1,290,186,25,0.58,0.37,0.05,265,0.53
502,scissors,rock,1,291,186,25,0.58,0.37,0.05,266,0.53
503,scissors,scissors,0,291,187,25,0.58,0.37,0.05,266,0.53
504,scissors,rock,1,292,187,25,0.58,0.37,0.05,267,0.53
505,scissors,rock,1,293,187,25,0.58,0.37,0.05,268,0.53
506,rock,rock,0,293,188,25,0.58,0.37,0.05,268,0.53
507,rock,rock,0,293,189,25,0.58,0.37,0.05,268,0.53
508,rock,rock,0,293,190,25,0.58,0.37,0.05,268,0.53
509,rock,rock,0,293,191,25,0.58,0.38,0.05,268,0.53
510,rock,rock,0,293,192,25,0.57,0.38,0.05,268,0.53
511,scissors,scissors,0,293,193,25,0.57,0.38,0.05,268,0.52
512,scissors,rock,1,294,193,25,0.57,0.38,0.05,269,0.53
513,scissors,scissors,0,294,194,25,0.57,0.38,0.05,269,0.52
514,scissors,rock,1,295,194,25,0.57,0.38,0.05,270,0.53
515,scissors,rock,1,296,194,25,0.57,0.38,0.05,271,0.53
516,scissors,scissors,0,296,195,25,0.57,0.38,0.05,271,0.53
517,scissors,rock,1,297,195,25,0.57,0.38,0.05,272,0.53
518,rock,rock,0,297,196,25,0.57,0.38,0.05,272,0.53
519,rock,rock,0,297,197,25,0.57,0.38,0.05,272,0.52
520,scissors,rock,1,298,197,25,0.57,0.38,0.05,273,0.53
521,scissors,scissors,0,298,198,25,0.57,0.38,0.05,273,0.52
522,scissors,rock,1,299,198,25,0.57,0.38,0.05,274,0.52
523,scissors,rock,1,300,198,25,0.57,0.38,0.05,275,0.53
524,scissors,scissors,0,300,199,25,0.57,0.38,0.05,275,0.52
525,rock,rock,0,300,200,25,0.57,0.38,0.05,275,0.52
526,rock,rock,0,300,201,25,0.57,0.38,0.05,275,0.52
527,scissors,rock,1,301,201,25,0.57,0.38,0.05,276,0.52
528,scissors,rock,1,302,201,25,0.57,0.38,0.05,277,0.52
529,scissors,rock,1,303,201,25,0.57,0.38,0.05,278,0.53
530,scissors,rock,1,304,201,25,0.57,0.38,0.05,279,0.53
531,scissors,rock,1,305,201,25,0.57,0.38,0.05,280,0.53
532,rock,rock,0,305,202,25,0.57,0.38,0.05,280,0.53
533,rock,rock,0,305,203,25,0.57,0.38,0.05,280,0.53
534,scissors,rock,1,306,203,25,0.57,0.38,0.05,281,0.53
535,rock,rock,0,306,204,25,0.57,0.38,0.05,281,0.53
536,scissors,rock,1,307,204,25,0.57,0.38,0.05,282,0.53
537,scissors,rock,1,308,204,25,0.57,0.38,0.05,283,0.53
538,scissors,scissors,0,308,205,25,0.57,0.38,0.05,283,0.53
539,scissors,scissors,0,308,206,25,0.57,0.38,0.05,283,0.53
540,scissors,rock,1,309,206,25,0.57,0.38,0.05,284,0.53
541,scissors,rock,1,310,206,25,0.57,0.38,0.05,285,0.53
542,scissors,rock,1,311,206,25,0.57,0.38,0.05,286,0.53
543,rock,rock,0,311,207,25,0.57,0.38,0.05,286,0.53
544,scissors,scissors,0,311,208,25,0.57,0.38,0.05,286,0.53
545,scissors,rock,1,312,208,25,0.57,0.38,0.05,287,0.53
546,scissors,rock,1,313,208,25,0.57,0.38,0.05,288,0.53
547,scissors,rock,1,314,208,25,0.57,0.38,0.05,289,0.53
548,rock,scissors,-1,314,208,26,0.57,0.38,0.05,288,0.53
549,scissors,rock,1,315,208,26,0.57,0.38,0.05,289,0.53
550,scissors,rock,1,316,208,26,0.57,0.38,0.05,290,0.53
551,scissors,rock,1,317,208,26,0.58,0.38,0.05,291,0.53
552,rock,rock,0,317,209,26,0.57,0.38,0.05,291,0.53
553,rock,rock,0,317,210,26,0.57,0.38,0.05,291,0.53
554,scissors,rock,1,318,210,26,0.57,0.38,0.05,292,0.53
555,scissors,rock,1,319,210,26,0.57,0.38,0.05,293,0.53
556,scissors,rock,1,320,210,26,0.58,0.38,0.05,294,0.53
557,scissors,rock,1,321,210,26,0.58,0.38,0.05,295,0.53
558,scissors,rock,1,322,210,26,0.58,0.38,0.05,296,0.53
559,rock,rock,0,322,211,26,0.58,0.38,0.05,296,0.53
560,rock,rock,0,322,212,26,0.57,0.38,0.05,296,0.53
561,rock,rock,0,322,213,26,0.57,0.38,0.05,296,0.53
562,scissors,rock,1,323,213,26,0.57,0.38,0.05,297,0.53
563,rock,rock,0,323,214,26,0.57,0.38,0.05,297,0.53
564,scissors,rock,1,324,214,26,0.57,0.38,0.05,298,0.53
565,rock,rock,0,324,215,26,0.57,0.38,0.05,298,0.53
566,scissors,rock,1,325,215,26,0.57,0.38,0.05,299,0.53
567,rock,rock,0,325,216,26,0.57,0.38,0.05,299,0.53
568,scissors,rock,1,326,216,26,0.57,0.38,0.05,300,0.53
569,scissors,rock,1,327,216,26,0.57,0.38,0.05,301,0.53
570,scissors,rock,1,328,216,26,0.58,0.38,0.05,302,0.53
571,scissors,scissors,0,328,217,26,0.57,0.38,0.05,302,0.53
572,rock,rock,0,328,218,26,0.57,0.38,0.05,302,0.53
573,rock,rock,0,328,219,26,0.57,0.38,0.05,302,0.53
574,rock,rock,0,328,220,26,0.57,0.38,0.05,302,0.53
575,rock,rock,0,328,221,26,0.57,0.38,0.05,302,0.53
576,scissors,rock,1,329,221,26,0.57,0.38,0.05,303,0.53
577,scissors,rock,1,330,221,26,0.57,0.38,0.05,304,0.53
578,scissors,rock,1,331,221,26,0.57,0.38,0.04,305,0.53
579,rock,scissors,-1,331,221,27,0.57,0.38,0.05,304,0.53
580,scissors,rock,1,332,221,27,0.57,0.38,0.05,305,0.53
581,rock,rock,0,332,222,27,0.57,0.38,0.05,305,0.52
582,rock,scissors,-1,332,222,28,0.57,0.38,0.05,304,0.52
583,rock,rock,0,332,223,28,0.57,0.38,0.05,304,0.52
584,scissors,rock,1,333,223,28,0.57,0.38,0.05,305,0.52
585,rock,rock,0,333,224,28,0.57,0.38,0.05,305,0.52
586,scissors,rock,1,334,224,28,0.57,0.38,0.05,306,0.52
587,scissors,rock,1,335,224,28,0.57,0.38,0.05,307,0.52
588,scissors,rock,1,336,224,28,0.57,0.38,0.05,308,0.52
589,scissors,rock,1,337,224,28,0.57,0.38,0.05,309,0.52
590,rock,rock,0,337,225,28,0.57,0.38,0.05,309,0.52
591,rock,scissors,-1,337,225,29,0.57,0.38,0.05,308,0.52
592,scissors,rock,1,338,225,29,0.57,0.38,0.05,309,0.52
593,scissors,rock,1,339,225,29,0.57,0.38,0.05,310,0.52
594,scissors,scissors,0,339,226,29,0.57,0.38,0.05,310,0.52
595,scissors,rock,1,340,226,29,0.57,0.38,0.05,311,0.52
596,scissors,rock,1,341,226,29,0.57,0.38,0.05,312,0.52
597,rock,rock,0,341,227,29,0.57,0.38,0.05,312,0.52
598,scissors,rock,1,342,227,29,0.57,0.38,0.05,313,0.52
599,scissors,rock,1,343,227,29,0.57,0.38,0.05,314,0.52
600,scissors,rock,1,344,227,29,0.57,0.38,0.05,315,0.53
601,rock,rock,0,344,228,29,0.57,0.38,0.05,315,0.52
602,scissors,scissors,0,344,229,29,0.57,0.38,0.05,315,0.52
603,rock,scissors,-1,344,229,30,0.57,0.38,0.05,314,0.52
604,rock,rock,0,344,230,30,0.57,0.38,0.05,314,0.52
605,scissors,rock,1,345,230,30,0.57,0.38,0.05,315,0.52
606,scissors,rock,1,346,230,30,0.57,0.38,0.05,316,0.52
607,rock,rock,0,346,231,30,0.57,0.38,0.05,316,0.52
608,scissors,rock,1,347,231,30,0.57,0.38,0.05,317,0.52
609,rock,rock,0,347,232,30,0.57,0.38,0.05,317,0.52
610,scissors,scissors,0,347,233,30,0.57,0.38,0.05,317,0.52
611,rock,rock,0,347,234,30,0.57,0.38,0.05,317,0.52
612,scissors,rock,1,348,234,30,0.57,0.38,0.05,318,0.52
613,scissors,rock,1,349,234,30,0.57,0.38,0.05,319,0.52
614,scissors,rock,1,350,234,30,0.57,0.38,0.05,320,0.52
615,rock,rock,0,350,235,30,0.57,0.38,0.05,320,0.52
616,scissors,rock,1,351,235,30,0.57,0.38,0.05,321,0.52
617,scissors,rock,1,352,235,30,0.57,0.38,0.05,322,0.52
618,scissors,rock,1,353,235,30,0.57,0.38,0.05,323,0.52
619,scissors,rock,1,354,235,30,0.57,0.38,0.05,324,0.52
620,scissors,rock,1,355,235,30,0.57,0.38,0.05,325,0.52
621,scissors,rock,1,356,235,30,0.57,0.38,0.05,326,0.52
622,rock,rock,0,356,236,30,0.57,0.38,0.05,326,0.52
623,scissors,rock,1,357,236,30,0.57,0.38,0.05,327,0.52
624,scissors,scissors,0,357,237,30,0.57,0.38,0.05,327,0.52
625,scissors,scissors,0,357,238,30,0.57,0.38,0.05,327,0.52
626,scissors,rock,1,358,238,30,0.57,0.38,0.05,328,0.52
627,rock,scissors,-1,358,238,31,0.57,0.38,0.05,327,0.52
628,scissors,rock,1,359,238,31,0.57,0.38,0.05,328,0.52
629,rock,rock,0,359,239,31,0.57,0.38,0.05,328,0.52
630,scissors,scissors,0,359,240,31,0.57,0.38,0.05,328,0.52
631,scissors,rock,1,360,240,31,0.57,0.38,0.05,329,0.52
632,scissors,scissors,0,360,241,31,0.57,0.38,0.05,329,0.52
633,scissors,rock,1,361,241,31,0.57,0.38,0.05,330,0.52
634,rock,rock,0,361,242,31,0.57,0.38,0.05,330,0.52
635,scissors,rock,1,362,242,31,0.57,0.38,0.05,331,0.52
636,scissors,rock,1,363,242,31,0.57,0.38,0.05,332,0.52
637,scissors,rock,1,364,242,31,0.57,0.38,0.05,333,0.52
638,scissors,rock,1,365,242,31,0.57,0.38,0.05,334,0.52
639,scissors,rock,1,366,242,31,0.57,0.38,0.05,335,0.52
640,scissors,rock,1,367,242,31,0.57,0.38,0.05,336,0.53
641,scissors,rock,1,368,242,31,0.57,0.38,0.05,337,0.53
642,rock,scissors,-1,368,242,32,0.57,0.38,0.05,336,0.52
643,scissors,rock,1,369,242,32,0.57,0.38,0.05,337,0.52
644,rock,rock,0,369,243,32,0.57,0.38,0.05,337,0.52
645,scissors,rock,1,370,243,32,0.57,0.38,0.05,338,0.52
646,scissors,scissors,0,370,244,32,0.57,0.38,0.05,338,0.52
647,scissors,rock,1,371,244,32,0.57,0.38,0.05,339,0.52
648,scissors,rock,1,372,244,32,0.57,0.38,0.05,340,0.52
649,scissors,rock,1,373,244,32,0.57,0.38,0.05,341,0.53
650,scissors,rock,1,374,244,32,0.58,0.38,0.05,342,0.53
651,scissors,rock,1,375,244,32,0.58,0.37,0.05,343,0.53
652,rock,rock,0,375,245,32,0.58,0.38,0.05,343,0.53
653,rock,rock,0,375,246,32,0.57,0.38,0.05,343,0.53
654,scissors,rock,1,376,246,32,0.57,0.38,0.05,344,0.53
655,scissors,scissors,0,376,247,32,0.57,0.38,0.05,344,0.53
656,scissors,scissors,0,376,248,32,0.57,0.38,0.05,344,0.52
657,rock,rock,0,376,249,32,0.57,0.38,0.05,344,0.52
658,rock,rock,0,376,250,32,0.57,0.38,0.05,344,0.52
659,scissors,scissors,0,376,251,32,0.57,0.38,0.05,344,0.52
660,scissors,scissors,0,376,252,32,0.57,0.38,0.05,344,0.52
661,scissors,rock,1,377,252,32,0.57,0.38,0.05,345,0.52
662,rock,rock,0,377,253,32,0.57,0.38,0.05,345,0.52
663,scissors,rock,1,378,253,32,0.57,0.38,0.05,346,0.52
664,scissors,rock,1,379,253,32,0.57,0.38,0.05,347,0.52
665,scissors,rock,1,380,253,32,0.57,0.38,0.05,348,0.52
666,scissors,rock,1,381,253,32,0.57,0.38,0.05,349,0.52
667,rock,rock,0,381,254,32,0.57,0.38,0.05,349,0.52
668,rock,rock,0,381,255,32,0.57,0.38,0.05,349,0.52
669,rock,rock,0,381,256,32,0.57,0.38,0.05,349,0.52
670,scissors,rock,1,382,256,32,0.57,0.38,0.05,350,0.52
671,rock,rock,0,382,257,32,0.57,0.38,0.05,350,0.52
672,rock,rock,0,382,258,32,0.57,0.38,0.05,350,0.52
673,rock,rock,0,382,259,32,0.57,0.38,0.05,350,0.52
674,scissors,rock,1,383,259,32,0.57,0.38,0.05,351,0.52
675,scissors,rock,1,384,259,32,0.57,0.38,0.05,352,0.52
676,scissors,rock,1,385,259,32,0.57,0.38,0.05,353,0.52
677,rock,rock,0,385,260,32,0.57,0.38,0.05,353,0.52
678,scissors,rock,1,386,260,32,0.57,0.38,0.05,354,0.52
679,scissors,rock,1,387,260,32,0.57,0.38,0.05,355,0.52
680,rock,rock,0,387,261,32,0.57,0.38,0.05,355,0.52
681,scissors,rock,1,388,261,32,0.57,0.38,0.05,356,0.52
682,scissors,rock,1,389,261,32,0.57,0.38,0.05,357,0.52
683,scissors,rock,1,390,261,32,0.57,0.38,0.05,358,0.52
684,scissors,rock,1,391,261,32,0.57,0.38,0.05,359,0.52
685,scissors,rock,1,392,261,32,0.57,0.38,0.05,360,0.53
686,scissors,rock,1,393,261,32,0.57,0.38,0.05,361,0.53
687,rock,rock,0,393,262,32,0.57,0.38,0.05,361,0.53
688,scissors,scissors,0,393,263,32,0.57,0.38,0.05,361,0.52
689,rock,rock,0,393,264,32,0.57,0.38,0.05,361,0.52
690,scissors,scissors,0,393,265,32,0.57,0.38,0.05,361,0.52
691,scissors,scissors,0,393,266,32,0.57,0.38,0.05,361,0.52
692,rock,scissors,-1,393,266,33,0.57,0.38,0.05,360,0.52
693,scissors,rock,1,394,266,33,0.57,0.38,0.05,361,0.52
694,scissors,rock,1,395,266,33,0.57,0.38,0.05,362,0.52
695,scissors,rock,1,396,266,33,0.57,0.38,0.05,363,0.52
696,scissors,rock,1,397,266,33,0.57,0.38,0.05,364,0.52
697,scissors,rock,1,398,266,33,0.57,0.38,0.05,365,0.52
698,scissors,rock,1,399,266,33,0.57,0.38,0.05,366,0.52
699,scissors,rock,1,400,266,33,0.57,0.38,0.05,367,0.53
700,scissors,rock,1,401,266,33,0.57,0.38,0.05,368,0.53
701,scissors,scissors,0,401,267,33,0.57,0.38,0.05,368,0.52
702,rock,rock,0,401,268,33,0.57,0.38,0.05,368,0.52
703,scissors,rock,1,402,268,33,0.57,0.38,0.05,369,0.52
704,scissors,rock,1,403,268,33,0.57,0.38,0.05,370,0.53
705,scissors,rock,1,404,268,33,0.57,0.38,0.05,371,0.53
706,scissors,rock,1,405,268,33,0.57,0.38,0.05,372,0.53
707,rock,rock,0,405,269,33,0.57,0.38,0.05,372,0.53
708,scissors,rock,1,406,269,33,0.57,0.38,0.05,373,0.53
709,scissors,scissors,0,406,270,33,0.57,0.38,0.05,373,0.53
710,rock,rock,0,406,271,33,0.57,0.38,0.05,373,0.53
711,rock,rock,0,406,272,33,0.57,0.38,0.05,373,0.52
712,rock,rock,0,406,273,33,0.57,0.38,0.05,373,0.52
713,scissors,rock,1,407,273,33,0.57,0.38,0.05,374,0.52
714,scissors,rock,1,408,273,33,0.57,0.38,0.05,375,0.53
715,scissors,rock,1,409,273,33,0.57,0.38,0.05,376,0.53
716,scissors,rock,1,410,273,33,0.57,0.38,0.05,377,0.53
717,scissors,rock,1,411,273,33,0.57,0.38,0.05,378,0.53
718,rock,rock,0,411,274,33,0.57,0.38,0.05,378,0.53
719,scissors,scissors,0,411,275,33,0.57,0.38,0.05,378,0.53
720,scissors,rock,1,412,275,33,0.57,0.38,0.05,379,0.53
721,rock,rock,0,412,276,33,0.57,0.38,0.05,379,0.53
722,scissors,rock,1,413,276,33,0.57,0.38,0.05,380,0.53
723,scissors,rock,1,414,276,33,0.57,0.38,0.05,381,0.53
724,scissors,rock,1,415,276,33,0.57,0.38,0.05,382,0.53
725,scissors,rock,1,416,276,33,0.57,0.38,0.05,383,0.53
726,scissors,rock,1,417,276,33,0.57,0.38,0.05,384,0.53
727,scissors,rock,1,418,276,33,0.57,0.38,0.05,385,0.53
728,scissors,rock,1,419,276,33,0.58,0.38,0.05,386,0.53
729,scissors,rock,1,420,276,33,0.58,0.38,0.05,387,0.53
730,scissors,rock,1,421,276,33,0.58,0.38,0.05,388,0.53
731,scissors,rock,1,422,276,33,0.58,0.38,0.05,389,0.53
732,scissors,rock,1,423,276,33,0.58,0.38,0.05,390,0.53
733,scissors,rock,1,424,276,33,0.58,0.38,0.05,391,0.53
734,rock,rock,0,424,277,33,0.58,0.38,0.04,391,0.53
735,scissors,scissors,0,424,278,33,0.58,0.38,0.04,391,0.53
736,rock,rock,0,424,279,33,0.58,0.38,0.04,391,0.53
737,scissors,rock,1,425,279,33,0.58,0.38,0.04,392,0.53
738,scissors,rock,1,426,279,33,0.58,0.38,0.04,393,0.53
739,scissors,rock,1,427,279,33,0.58,0.38,0.04,394,0.53
740,rock,rock,0,427,280,33,0.58,0.38,0.04,394,0.53
741,rock,rock,0,427,281,33,0.58,0.38,0.04,394,0.53
742,scissors,rock,1,428,281,33,0.58,0.38,0.04,395,0.53
743,scissors,rock,1,429,281,33,0.58,0.38,0.04,396,0.53
744,scissors,rock,1,430,281,33,0.58,0.38,0.04,397,0.53
745,rock,rock,0,430,282,33,0.58,0.38,0.04,397,0.53
746,scissors,rock,1,431,282,33,0.58,0.38,0.04,398,0.53
747,scissors,rock,1,432,282,33,0.58,0.38,0.04,399,0.53
748,scissors,scissors,0,432,283,33,0.58,0.38,0.04,399,0.53
749,scissors,rock,1,433,283,33,0.58,0.38,0.04,400,0.53
750,scissors,rock,1,434,283,33,0.58,0.38,0.04,401,0.53
751,scissors,rock,1,435,283,33,0.58,0.38,0.04,402,0.54
752,scissors,rock,1,436,283,33,0.58,0.38,0.04,403,0.54
753,rock,rock,0,436,284,33,0.58,0.38,0.04,403,0.54
754,scissors,rock,1,437,284,33,0.58,0.38,0.04,404,0.54
755,scissors,rock,1,438,284,33,0.58,0.38,0.04,405,0.54
756,scissors,rock,1,439,284,33,0.58,0.38,0.04,406,0.54
757,rock,rock,0,439,285,33,0.58,0.38,0.04,406,0.54
758,rock,rock,0,439,286,33,0.58,0.38,0.04,406,0.54
759,scissors,rock,1,440,286,33,0.58,0.38,0.04,407,0.54
760,rock,scissors,-1,440,286,34,0.58,0.38,0.04,406,0.53
761,rock,scissors,-1,440,286,35,0.58,0.38,0.05,405,0.53
762,scissors,rock,1,441,286,35,0.58,0.38,0.05,406,0.53
763,scissors,rock,1,442,286,35,0.58,0.37,0.05,407,0.53
764,rock,rock,0,442,287,35,0.58,0.38,0.05,407,0.53
765,scissors,scissors,0,442,288,35,0.58,0.38,0.05,407,0.53
766,scissors,rock,1,443,288,35,0.58,0.38,0.05,408,0.53
767,scissors,rock,1,444,288,35,0.58,0.38,0.05,409,0.53
768,rock,rock,0,444,289,35,0.58,0.38,0.05,409,0.53
769,scissors,rock,1,445,289,35,0.58,0.38,0.05,410,0.53
770,rock,rock,0,445,290,35,0.58,0.38,0.05,410,0.53
771,scissors,scissors,0,445,291,35,0.58,0.38,0.05,410,0.53
772,rock,rock,0,445,292,35,0.58,0.38,0.05,410,0.53
773,rock,rock,0,445,293,35,0.58,0.38,0.05,410,0.53
774,rock,rock,0,445,294,35,0.57,0.38,0.05,410,0.53
775,scissors,rock,1,446,294,35,0.58,0.38,0.05,411,0.53
776,scissors,rock,1,447,294,35,0.58,0.38,0.05,412,0.53
777,scissors,rock,1,448,294,35,0.58,0.38,0.05,413,0.53
778,rock,rock,0,448,295,35,0.58,0.38,0.04,413,0.53
779,scissors,rock,1,449,295,35,0.58,0.38,0.04,414,0.53
780,scissors,rock,1,450,295,35,0.58,0.38,0.04,415,0.53
781,rock,rock,0,450,296,35,0.58,0.38,0.04,415,0.53
782,rock,rock,0,450,297,35,0.58,0.38,0.04,415,0.53
783,rock,rock,0,450,298,35,0.57,0.38,0.04,415,0.53
784,scissors,rock,1,451,298,35,0.58,0.38,0.04,416,0.53
785,scissors,rock,1,452,298,35,0.58,0.38,0.04,417,0.53
786,rock,rock,0,452,299,35,0.58,0.38,0.04,417,0.53
787,scissors,scissors,0,452,300,35,0.57,0.38,0.04,417,0.53
788,scissors,rock,1,453,300,35,0.57,0.38,0.04,418,0.53
789,scissors,rock,1,454,300,35,0.58,0.38,0.04,419,0.53
790,scissors,scissors,0,454,301,35,0.57,0.38,0.04,419,0.53
791,scissors,rock,1,455,301,35,0.58,0.38,0.04,420,0.53
792,rock,rock,0,455,302,35,0.57,0.38,0.04,420,0.53
793,rock,rock,0,455,303,35,0.57,0.38,0.04,420,0.53
794,scissors,rock,1,456,303,35,0.57,0.38,0.04,421,0.53
795,scissors,rock,1,457,303,35,0.57,0.38,0.04,422,0.53
796,rock,rock,0,457,304,35,0.57,0.38,0.04,422,0.53
797,scissors,rock,1,458,304,35,0.57,0.38,0.04,423,0.53
798,scissors,rock,1,459,304,35,0.58,0.38,0.04,424,0.53
799,scissors,rock,1,460,304,35,0.58,0.38,0.04,425,0.53
