n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
377,rock,rock,0,124,127,126,0.33,0.34,0.33,-2,-0.01
378,paper,scissors,1,125,127,126,0.33,0.34,0.33,-1,-0.0
379,rock,scissors,-1,125,127,127,0.33,0.34,0.34,-2,-0.01
380,scissors,paper,-1,125,127,128,0.33,0.33,0.34,-3,-0.01
381,scissors,scissors,0,125,128,128,0.33,0.34,0.34,-3,-0.01
382,rock,scissors,-1,125,128,129,0.33,0.34,0.34,-4,-0.01
383,scissors,rock,1,126,128,129,0.33,0.33,0.34,-3,-0.01
384,rock,paper,1,127,128,129,0.33,0.33,0.34,-2,-0.01
385,paper,paper,0,127,129,129,0.33,0.34,0.34,-2,-0.01
386,scissors,paper,-1,127,129,130,0.33,0.33,0.34,-3,-0.01
387,paper,scissors,1,128,129,130,0.33,0.33,0.34,-2,-0.01
388,scissors,scissors,0,128,130,130,0.33,0.34,0.34,-2,-0.01
389,rock,paper,1,129,130,130,0.33,0.33,0.33,-1,-0.0
390,rock,rock,0,129,131,130,0.33,0.34,0.33,-1,-0.0
391,rock,scissors,-1,129,131,131,0.33,0.34,0.34,-2,-0.01
392,rock,paper,1,130,131,131,0.33,0.33,0.33,-1,-0.0
393,paper,rock,-1,130,131,132,0.33,0.33,0.34,-2,-0.01
394,rock,scissors,-1,130,131,133,0.33,0.33,0.34,-3,-0.01
395,rock,scissors,-1,130,131,134,0.33,0.33,0.34,-4,-0.01
396,rock,scissors,-1,130,131,135,0.33,0.33,0.34,-5,-0.01
397,rock,rock,0,130,132,135,0.33,0.33,0.34,-5,-0.01
398,scissors,paper,-1,130,132,136,0.33,0.33,0.34,-6,-0.02
399,paper,paper,0,130,133,136,0.33,0.33,0.34,-6,-0.02
400,scissors,rock,1,131,133,136,0.33,0.33,0.34,-5,-0.01
401,paper,scissors,1,132,133,136,0.33,0.33,0.34,-4,-0.01
402,rock,paper,1,133,133,136,0.33,0.33,0.34,-3,-0.01
403,scissors,paper,-1,133,133,137,0.33,0.33,0.34,-4,-0.01
404,rock,paper,1,134,133,137,0.33,0.33,0.34,-3,-0.01
405,paper,scissors,1,135,133,137,0.33,0.33,0.34,-2,-0.0
406,scissors,rock,1,136,133,137,0.33,0.33,0.34,-1,-0.0
407,rock,paper,1,137,133,137,0.34,0.33,0.34,0,0.0
408,paper,rock,-1,137,133,138,0.34,0.33,0.34,-1,-0.0
409,paper,scissors,1,138,133,138,0.34,0.33,0.34,0,0.0
410,rock,paper,1,139,133,138,0.34,0.32,0.34,1,0.0
411,paper,scissors,1,140,133,138,0.34,0.32,0.34,2,0.0
412,scissors,paper,-1,140,133,139,0.34,0.32,0.34,1,0.0
413,rock,paper,1,141,133,139,0.34,0.32,0.34,2,0.0
414,rock,rock,0,141,134,139,0.34,0.32,0.34,2,0.0
415,scissors,paper,-1,141,134,140,0.34,0.32,0.34,1,0.0
416,paper,scissors,1,142,134,140,0.34,0.32,0.34,2,0.0
417,scissors,rock,1,143,134,140,0.34,0.32,0.34,3,0.01
418,paper,paper,0,143,135,140,0.34,0.32,0.33,3,0.01
419,rock,scissors,-1,143,135,141,0.34,0.32,0.34,2,0.0
420,rock,rock,0,143,136,141,0.34,0.32,0.34,2,0.0
421,rock,scissors,-1,143,136,142,0.34,0.32,0.34,1,0.0
422,rock,scissors,-1,143,136,143,0.34,0.32,0.34,0,0.0
423,rock,paper,1,144,136,143,0.34,0.32,0.34,1,0.0
424,rock,rock,0,144,137,143,0.34,0.32,0.34,1,0.0
425,scissors,rock,1,145,137,143,0.34,0.32,0.34,2,0.0
426,paper,paper,0,145,138,143,0.34,0.32,0.34,2,0.0
427,paper,paper,0,145,139,143,0.34,0.33,0.33,2,0.0
428,paper,paper,0,145,140,143,0.34,0.33,0.33,2,0.0
429,rock,rock,0,145,141,143,0.34,0.33,0.33,2,0.0
430,scissors,paper,-1,145,141,144,0.34,0.33,0.33,1,0.0
431,rock,paper,1,146,141,144,0.34,0.33,0.33,2,0.0
432,rock,scissors,-1,146,141,145,0.34,0.33,0.34,1,0.0
433,rock,scissors,-1,146,141,146,0.34,0.33,0.34,0,0.0
434,rock,rock,0,146,142,146,0.34,0.33,0.34,0,0.0
435,rock,rock,0,146,143,146,0.34,0.33,0.34,0,0.0
436,rock,scissors,-1,146,143,147,0.33,0.33,0.34,-1,-0.0
437,scissors,rock,1,147,143,147,0.34,0.33,0.34,0,0.0
438,scissors,rock,1,148,143,147,0.34,0.33,0.34,1,0.0
439,rock,scissors,-1,148,143,148,0.34,0.33,0.34,0,0.0
440,scissors,scissors,0,148,144,148,0.34,0.33,0.34,0,0.0
441,scissors,scissors,0,148,145,148,0.34,0.33,0.34,0,0.0
442,paper,rock,-1,148,145,149,0.33,0.33,0.34,-1,-0.0
443,rock,paper,1,149,145,149,0.34,0.33,0.34,0,0.0
444,scissors,paper,-1,149,145,150,0.34,0.33,0.34,-1,-0.0
445,rock,rock,0,149,146,150,0.33,0.33,0.34,-1,-0.0
446,paper,scissors,1,150,146,150,0.34,0.33,0.34,0,0.0
447,scissors,rock,1,151,146,150,0.34,0.33,0.34,1,0.0
448,paper,paper,0,151,147,150,0.34,0.33,0.33,1,0.0
449,scissors,scissors,0,151,148,150,0.34,0.33,0.33,1,0.0
450,paper,rock,-1,151,148,151,0.34,0.33,0.34,0,0.0
451,rock,paper,1,152,148,151,0.34,0.33,0.33,1,0.0
452,rock,rock,0,152,149,151,0.34,0.33,0.33,1,0.0
453,rock,rock,0,152,150,151,0.34,0.33,0.33,1,0.0
454,scissors,paper,-1,152,150,152,0.33,0.33,0.33,0,0.0
455,rock,scissors,-1,152,150,153,0.33,0.33,0.34,-1,-0.0
456,scissors,scissors,0,152,151,153,0.33,0.33,0.34,-1,-0.0
457,rock,rock,0,152,152,153,0.33,0.33,0.33,-1,-0.0
458,scissors,paper,-1,152,152,154,0.33,0.33,0.34,-2,-0.0
459,paper,scissors,1,153,152,154,0.33,0.33,0.34,-1,-0.0
460,scissors,rock,1,154,152,154,0.33,0.33,0.33,0,0.0
461,scissors,rock,1,155,152,154,0.34,0.33,0.33,1,0.0
462,rock,scissors,-1,155,152,155,0.34,0.33,0.34,0,0.0
463,scissors,rock,1,156,152,155,0.34,0.33,0.33,1,0.0
464,rock,scissors,-1,156,152,156,0.34,0.33,0.34,0,0.0
465,paper,rock,-1,156,152,157,0.34,0.33,0.34,-1,-0.0
466,paper,paper,0,156,153,157,0.33,0.33,0.34,-1,-0.0
467,paper,rock,-1,156,153,158,0.33,0.33,0.34,-2,-0.0
468,rock,paper,1,157,153,158,0.34,0.33,0.34,-1,-0.0
469,paper,scissors,1,158,153,158,0.34,0.33,0.34,0,0.0
470,paper,scissors,1,159,153,158,0.34,0.33,0.34,1,0.0
471,rock,rock,0,159,154,158,0.34,0.33,0.34,1,0.0
472,rock,scissors,-1,159,154,159,0.34,0.33,0.34,0,0.0
473,paper,scissors,1,160,154,159,0.34,0.33,0.34,1,0.0
474,rock,paper,1,161,154,159,0.34,0.32,0.34,2,0.0
475,rock,scissors,-1,161,154,160,0.34,0.32,0.34,1,0.0
476,paper,rock,-1,161,154,161,0.34,0.32,0.34,0,0.0
477,scissors,scissors,0,161,155,161,0.34,0.32,0.34,0,0.0
478,scissors,scissors,0,161,156,161,0.34,0.33,0.34,0,0.0
479,paper,rock,-1,161,156,162,0.34,0.33,0.34,-1,-0.0
480,scissors,rock,1,162,156,162,0.34,0.33,0.34,0,0.0
481,rock,rock,0,162,157,162,0.34,0.33,0.34,0,0.0
482,scissors,scissors,0,162,158,162,0.34,0.33,0.34,0,0.0
483,rock,rock,0,162,159,162,0.34,0.33,0.34,0,0.0
484,rock,rock,0,162,160,162,0.33,0.33,0.33,0,0.0
485,rock,scissors,-1,162,160,163,0.33,0.33,0.34,-1,-0.0
486,scissors,paper,-1,162,160,164,0.33,0.33,0.34,-2,-0.0
487,paper,rock,-1,162,160,165,0.33,0.33,0.34,-3,-0.01
488,scissors,scissors,0,162,161,165,0.33,0.33,0.34,-3,-0.01
489,paper,paper,0,162,162,165,0.33,0.33,0.34,-3,-0.01
490,paper,rock,-1,162,162,166,0.33,0.33,0.34,-4,-0.01
491,paper,paper,0,162,163,166,0.33,0.33,0.34,-4,-0.01
492,scissors,scissors,0,162,164,166,0.33,0.33,0.34,-4,-0.01
493,paper,rock,-1,162,164,167,0.33,0.33,0.34,-5,-0.01
494,scissors,rock,1,163,164,167,0.33,0.33,0.34,-4,-0.01
495,scissors,scissors,0,163,165,167,0.33,0.33,0.34,-4,-0.01
496,rock,paper,1,164,165,167,0.33,0.33,0.34,-3,-0.01
497,scissors,paper,-1,164,165,168,0.33,0.33,0.34,-4,-0.01
498,scissors,rock,1,165,165,168,0.33,0.33,0.34,-3,-0.01
499,scissors,rock,1,166,165,168,0.33,0.33,0.34,-2,-0.0
500,paper,scissors,1,167,165,168,0.33,0.33,0.34,-1,-0.0
501,scissors,rock,1,168,165,168,0.34,0.33,0.34,0,0.0
502,scissors,rock,1,169,165,168,0.34,0.33,0.33,1,0.0
503,scissors,paper,-1,169,165,169,0.34,0.33,0.34,0,0.0
504,paper,scissors,1,170,165,169,0.34,0.33,0.34,1,0.0
505,rock,scissors,-1,170,165,170,0.34,0.33,0.34,0,0.0
506,scissors,scissors,0,170,166,170,0.34,0.33,0.34,0,0.0
507,rock,scissors,-1,170,166,171,0.34,0.33,0.34,-1,-0.0
508,paper,scissors,1,171,166,171,0.34,0.33,0.34,0,0.0
509,paper,paper,0,171,167,171,0.34,0.33,0.34,0,0.0
510,scissors,rock,1,172,167,171,0.34,0.33,0.34,1,0.0
511,paper,scissors,1,173,167,171,0.34,0.33,0.33,2,0.0
512,paper,rock,-1,173,167,172,0.34,0.33,0.34,1,0.0
513,paper,rock,-1,173,167,173,0.34,0.33,0.34,0,0.0
514,rock,rock,0,173,168,173,0.34,0.33,0.34,0,0.0
515,paper,scissors,1,174,168,173,0.34,0.33,0.34,1,0.0
516,paper,scissors,1,175,168,173,0.34,0.33,0.34,2,0.0
517,paper,paper,0,175,169,173,0.34,0.33,0.33,2,0.0
518,scissors,scissors,0,175,170,173,0.34,0.33,0.33,2,0.0
519,scissors,paper,-1,175,170,174,0.34,0.33,0.34,1,0.0
520,rock,paper,1,176,170,174,0.34,0.33,0.33,2,0.0
521,scissors,rock,1,177,170,174,0.34,0.33,0.33,3,0.01
522,scissors,scissors,0,177,171,174,0.34,0.33,0.33,3,0.01
523,paper,rock,-1,177,171,175,0.34,0.33,0.33,2,0.0
524,scissors,scissors,0,177,172,175,0.34,0.33,0.33,2,0.0
525,paper,scissors,1,178,172,175,0.34,0.33,0.33,3,0.01
526,rock,rock,0,178,173,175,0.34,0.33,0.33,3,0.01
527,scissors,paper,-1,178,173,176,0.34,0.33,0.33,2,0.0
528,scissors,scissors,0,178,174,176,0.34,0.33,0.33,2,0.0
529,paper,rock,-1,178,174,177,0.34,0.33,0.33,1,0.0
530,rock,paper,1,179,174,177,0.34,0.33,0.33,2,0.0
531,rock,paper,1,180,174,177,0.34,0.33,0.33,3,0.01
532,rock,rock,0,180,175,177,0.34,0.33,0.33,3,0.01
533,paper,paper,0,180,176,177,0.34,0.33,0.33,3,0.01
534,scissors,scissors,0,180,177,177,0.34,0.33,0.33,3,0.01
535,paper,rock,-1,180,177,178,0.34,0.33,0.33,2,0.0
536,paper,scissors,1,181,177,178,0.34,0.33,0.33,3,0.01
537,scissors,rock,1,182,177,178,0.34,0.33,0.33,4,0.01
538,scissors,scissors,0,182,178,178,0.34,0.33,0.33,4,0.01
539,paper,paper,0,182,179,178,0.34,0.33,0.33,4,0.01
540,scissors,rock,1,183,179,178,0.34,0.33,0.33,5,0.01
541,paper,scissors,1,184,179,178,0.34,0.33,0.33,6,0.01
542,paper,scissors,1,185,179,178,0.34,0.33,0.33,7,0.01
543,scissors,scissors,0,185,180,178,0.34,0.33,0.33,7,0.01
544,scissors,scissors,0,185,181,178,0.34,0.33,0.33,7,0.01
545,scissors,scissors,0,185,182,178,0.34,0.33,0.33,7,0.01
546,paper,paper,0,185,183,178,0.34,0.34,0.33,7,0.01
547,rock,scissors,-1,185,183,179,0.34,0.33,0.33,6,0.01
548,paper,rock,-1,185,183,180,0.34,0.33,0.33,5,0.01
549,paper,scissors,1,186,183,180,0.34,0.33,0.33,6,0.01
550,rock,rock,0,186,184,180,0.34,0.33,0.33,6,0.01
551,paper,paper,0,186,185,180,0.34,0.34,0.33,6,0.01
552,scissors,paper,-1,186,185,181,0.34,0.34,0.33,5,0.01
553,scissors,scissors,0,186,186,181,0.34,0.34,0.33,5,0.01
554,rock,paper,1,187,186,181,0.34,0.34,0.33,6,0.01
555,scissors,rock,1,188,186,181,0.34,0.34,0.33,7,0.01
556,scissors,paper,-1,188,186,182,0.34,0.33,0.33,6,0.01
557,scissors,paper,-1,188,186,183,0.34,0.33,0.33,5,0.01
558,paper,paper,0,188,187,183,0.34,0.34,0.33,5,0.01
559,scissors,paper,-1,188,187,184,0.34,0.33,0.33,4,0.01
560,scissors,scissors,0,188,188,184,0.34,0.34,0.33,4,0.01
561,rock,paper,1,189,188,184,0.34,0.34,0.33,5,0.01
562,paper,paper,0,189,189,184,0.34,0.34,0.33,5,0.01
563,scissors,rock,1,190,189,184,0.34,0.34,0.33,6,0.01
564,paper,rock,-1,190,189,185,0.34,0.34,0.33,5,0.01
565,scissors,scissors,0,190,190,185,0.34,0.34,0.33,5,0.01
566,scissors,scissors,0,190,191,185,0.34,0.34,0.33,5,0.01
567,scissors,rock,1,191,191,185,0.34,0.34,0.33,6,0.01
568,rock,rock,0,191,192,185,0.34,0.34,0.33,6,0.01
569,scissors,paper,-1,191,192,186,0.34,0.34,0.33,5,0.01
570,rock,scissors,-1,191,192,187,0.34,0.34,0.33,4,0.01
571,scissors,paper,-1,191,192,188,0.33,0.34,0.33,3,0.01
572,rock,rock,0,191,193,188,0.33,0.34,0.33,3,0.01
573,rock,rock,0,191,194,188,0.33,0.34,0.33,3,0.01
574,scissors,scissors,0,191,195,188,0.33,0.34,0.33,3,0.01
575,scissors,paper,-1,191,195,189,0.33,0.34,0.33,2,0.0
576,scissors,scissors,0,191,196,189,0.33,0.34,0.33,2,0.0
577,scissors,scissors,0,191,197,189,0.33,0.34,0.33,2,0.0
578,rock,rock,0,191,198,189,0.33,0.34,0.33,2,0.0
579,rock,rock,0,191,199,189,0.33,0.34,0.33,2,0.0
580,scissors,rock,1,192,199,189,0.33,0.34,0.33,3,0.01
581,paper,scissors,1,193,199,189,0.33,0.34,0.33,4,0.01
582,paper,scissors,1,194,199,189,0.33,0.34,0.32,5,0.01
583,rock,scissors,-1,194,199,190,0.33,0.34,0.33,4,0.01
584,rock,rock,0,194,200,190,0.33,0.34,0.33,4,0.01
585,scissors,paper,-1,194,200,191,0.33,0.34,0.33,3,0.01
586,paper,rock,-1,194,200,192,0.33,0.34,0.33,2,0.0
587,scissors,scissors,0,194,201,192,0.33,0.34,0.33,2,0.0
588,scissors,paper,-1,194,201,193,0.33,0.34,0.33,1,0.0
589,scissors,scissors,0,194,202,193,0.33,0.34,0.33,1,0.0
590,scissors,paper,-1,194,202,194,0.33,0.34,0.33,0,0.0
591,scissors,paper,-1,194,202,195,0.33,0.34,0.33,-1,-0.0
592,scissors,paper,-1,194,202,196,0.33,0.34,0.33,-2,-0.0
593,rock,scissors,-1,194,202,197,0.33,0.34,0.33,-3,-0.01
594,rock,paper,1,195,202,197,0.33,0.34,0.33,-2,-0.0
595,rock,paper,1,196,202,197,0.33,0.34,0.33,-1,-0.0
596,scissors,rock,1,197,202,197,0.33,0.34,0.33,0,0.0
597,scissors,paper,-1,197,202,198,0.33,0.34,0.33,-1,-0.0
598,scissors,scissors,0,197,203,198,0.33,0.34,0.33,-1,-0.0
599,rock,rock,0,197,204,198,0.33,0.34,0.33,-1,-0.0
600,scissors,paper,-1,197,204,199,0.33,0.34,0.33,-2,-0.0
601,paper,rock,-1,197,204,200,0.33,0.34,0.33,-3,-0.0
602,rock,scissors,-1,197,204,201,0.33,0.34,0.33,-4,-0.01
603,paper,rock,-1,197,204,202,0.33,0.34,0.33,-5,-0.01
604,rock,paper,1,198,204,202,0.33,0.34,0.33,-4,-0.01
605,paper,rock,-1,198,204,203,0.33,0.34,0.34,-5,-0.01
606,scissors,rock,1,199,204,203,0.33,0.34,0.33,-4,-0.01
607,rock,paper,1,200,204,203,0.33,0.34,0.33,-3,-0.0
608,rock,scissors,-1,200,204,204,0.33,0.34,0.34,-4,-0.01
609,rock,paper,1,201,204,204,0.33,0.33,0.33,-3,-0.0
610,scissors,rock,1,202,204,204,0.33,0.33,0.33,-2,-0.0
611,paper,scissors,1,203,204,204,0.33,0.33,0.33,-1,-0.0
612,scissors,paper,-1,203,204,205,0.33,0.33,0.33,-2,-0.0
613,scissors,rock,1,204,204,205,0.33,0.33,0.33,-1,-0.0
614,rock,scissors,-1,204,204,206,0.33,0.33,0.34,-2,-0.0
615,rock,rock,0,204,205,206,0.33,0.33,0.33,-2,-0.0
616,rock,paper,1,205,205,206,0.33,0.33,0.33,-1,-0.0
617,paper,scissors,1,206,205,206,0.33,0.33,0.33,0,0.0
618,scissors,rock,1,207,205,206,0.33,0.33,0.33,1,0.0
619,paper,rock,-1,207,205,207,0.33,0.33,0.33,0,0.0
620,scissors,scissors,0,207,206,207,0.33,0.33,0.33,0,0.0
621,rock,scissors,-1,207,206,208,0.33,0.33,0.33,-1,-0.0
622,paper,rock,-1,207,206,209,0.33,0.33,0.34,-2,-0.0
623,scissors,scissors,0,207,207,209,0.33,0.33,0.34,-2,-0.0
624,paper,scissors,1,208,207,209,0.33,0.33,0.33,-1,-0.0
625,rock,scissors,-1,208,207,210,0.33,0.33,0.34,-2,-0.0
626,rock,rock,0,208,208,210,0.33,0.33,0.34,-2,-0.0
627,paper,rock,-1,208,208,211,0.33,0.33,0.34,-3,-0.0
628,paper,scissors,1,209,208,211,0.33,0.33,0.34,-2,-0.0
629,paper,paper,0,209,209,211,0.33,0.33,0.34,-2,-0.0
630,rock,rock,0,209,210,211,0.33,0.33,0.33,-2,-0.0
631,paper,paper,0,209,211,211,0.33,0.33,0.33,-2,-0.0
632,rock,rock,0,209,212,211,0.33,0.34,0.33,-2,-0.0
633,rock,paper,1,210,212,211,0.33,0.33,0.33,-1,-0.0
634,paper,paper,0,210,213,211,0.33,0.34,0.33,-1,-0.0
635,scissors,scissors,0,210,214,211,0.33,0.34,0.33,-1,-0.0
636,scissors,scissors,0,210,215,211,0.33,0.34,0.33,-1,-0.0
637,paper,scissors,1,211,215,211,0.33,0.34,0.33,0,0.0
638,rock,rock,0,211,216,211,0.33,0.34,0.33,0,0.0
639,paper,scissors,1,212,216,211,0.33,0.34,0.33,1,0.0
640,scissors,rock,1,213,216,211,0.33,0.34,0.33,2,0.0
641,paper,paper,0,213,217,211,0.33,0.34,0.33,2,0.0
642,scissors,paper,-1,213,217,212,0.33,0.34,0.33,1,0.0
643,paper,paper,0,213,218,212,0.33,0.34,0.33,1,0.0
644,scissors,rock,1,214,218,212,0.33,0.34,0.33,2,0.0
645,paper,rock,-1,214,218,213,0.33,0.34,0.33,1,0.0
646,paper,rock,-1,214,218,214,0.33,0.34,0.33,0,0.0
647,rock,paper,1,215,218,214,0.33,0.34,0.33,1,0.0
648,rock,scissors,-1,215,218,215,0.33,0.34,0.33,0,0.0
649,rock,paper,1,216,218,215,0.33,0.34,0.33,1,0.0
650,paper,rock,-1,216,218,216,0.33,0.34,0.33,0,0.0
651,paper,paper,0,216,219,216,0.33,0.34,0.33,0,0.0
652,rock,scissors,-1,216,219,217,0.33,0.34,0.33,-1,-0.0
653,scissors,scissors,0,216,220,217,0.33,0.34,0.33,-1,-0.0
654,rock,paper,1,217,220,217,0.33,0.34,0.33,0,0.0
655,paper,rock,-1,217,220,218,0.33,0.34,0.33,-1,-0.0
656,paper,rock,-1,217,220,219,0.33,0.34,0.33,-2,-0.0
657,rock,rock,0,217,221,219,0.33,0.34,0.33,-2,-0.0
658,paper,paper,0,217,222,219,0.33,0.34,0.33,-2,-0.0
659,paper,rock,-1,217,222,220,0.33,0.34,0.33,-3,-0.0
660,rock,rock,0,217,223,220,0.33,0.34,0.33,-3,-0.0
661,rock,rock,0,217,224,220,0.33,0.34,0.33,-3,-0.0
662,rock,scissors,-1,217,224,221,0.33,0.34,0.33,-4,-0.01
663,scissors,paper,-1,217,224,222,0.33,0.34,0.33,-5,-0.01
664,scissors,paper,-1,217,224,223,0.33,0.34,0.34,-6,-0.01
665,rock,rock,0,217,225,223,0.33,0.34,0.34,-6,-0.01
666,rock,rock,0,217,226,223,0.33,0.34,0.33,-6,-0.01
667,rock,scissors,-1,217,226,224,0.33,0.34,0.34,-7,-0.01
668,paper,paper,0,217,227,224,0.32,0.34,0.34,-7,-0.01
669,scissors,paper,-1,217,227,225,0.32,0.34,0.34,-8,-0.01
670,scissors,paper,-1,217,227,226,0.32,0.34,0.34,-9,-0.01
671,paper,rock,-1,217,227,227,0.32,0.34,0.34,-10,-0.01
672,scissors,rock,1,218,227,227,0.32,0.34,0.34,-9,-0.01
673,scissors,rock,1,219,227,227,0.33,0.34,0.34,-8,-0.01
674,scissors,rock,1,220,227,227,0.33,0.34,0.34,-7,-0.01
675,scissors,rock,1,221,227,227,0.33,0.34,0.34,-6,-0.01
676,rock,scissors,-1,221,227,228,0.33,0.34,0.34,-7,-0.01
677,rock,paper,1,222,227,228,0.33,0.34,0.34,-6,-0.01
678,scissors,paper,-1,222,227,229,0.33,0.33,0.34,-7,-0.01
679,rock,paper,1,223,227,229,0.33,0.33,0.34,-6,-0.01
680,paper,rock,-1,223,227,230,0.33,0.33,0.34,-7,-0.01
681,paper,rock,-1,223,227,231,0.33,0.33,0.34,-8,-0.01
682,paper,rock,-1,223,227,232,0.33,0.33,0.34,-9,-0.01
683,paper,paper,0,223,228,232,0.33,0.33,0.34,-9,-0.01
684,paper,paper,0,223,229,232,0.33,0.33,0.34,-9,-0.01
685,scissors,rock,1,224,229,232,0.33,0.33,0.34,-8,-0.01
686,rock,paper,1,225,229,232,0.33,0.33,0.34,-7,-0.01
687,rock,scissors,-1,225,229,233,0.33,0.33,0.34,-8,-0.01
688,scissors,paper,-1,225,229,234,0.33,0.33,0.34,-9,-0.01
689,scissors,paper,-1,225,229,235,0.33,0.33,0.34,-10,-0.01
690,scissors,rock,1,226,229,235,0.33,0.33,0.34,-9,-0.01
691,scissors,scissors,0,226,230,235,0.33,0.33,0.34,-9,-0.01
692,scissors,paper,-1,226,230,236,0.33,0.33,0.34,-10,-0.01
693,scissors,rock,1,227,230,236,0.33,0.33,0.34,-9,-0.01
694,rock,paper,1,228,230,236,0.33,0.33,0.34,-8,-0.01
695,rock,paper,1,229,230,236,0.33,0.33,0.34,-7,-0.01
696,paper,paper,0,229,231,236,0.33,0.33,0.34,-7,-0.01
697,paper,rock,-1,229,231,237,0.33,0.33,0.34,-8,-0.01
698,scissors,paper,-1,229,231,238,0.33,0.33,0.34,-9,-0.01
699,rock,paper,1,230,231,238,0.33,0.33,0.34,-8,-0.01
700,scissors,rock,1,231,231,238,0.33,0.33,0.34,-7,-0.01
701,rock,paper,1,232,231,238,0.33,0.33,0.34,-6,-0.01
702,scissors,paper,-1,232,231,239,0.33,0.33,0.34,-7,-0.01
703,paper,paper,0,232,232,239,0.33,0.33,0.34,-7,-0.01
704,paper,scissors,1,233,232,239,0.33,0.33,0.34,-6,-0.01
705,rock,scissors,-1,233,232,240,0.33,0.33,0.34,-7,-0.01
706,scissors,paper,-1,233,232,241,0.33,0.33,0.34,-8,-0.01
707,paper,paper,0,233,233,241,0.33,0.33,0.34,-8,-0.01
708,scissors,scissors,0,233,234,241,0.33,0.33,0.34,-8,-0.01
709,scissors,paper,-1,233,234,242,0.33,0.33,0.34,-9,-0.01
710,paper,scissors,1,234,234,242,0.33,0.33,0.34,-8,-0.01
711,rock,paper,1,235,234,242,0.33,0.33,0.34,-7,-0.01
712,paper,paper,0,235,235,242,0.33,0.33,0.34,-7,-0.01
713,rock,rock,0,235,236,242,0.33,0.33,0.34,-7,-0.01
714,scissors,paper,-1,235,236,243,0.33,0.33,0.34,-8,-0.01
715,scissors,rock,1,236,236,243,0.33,0.33,0.34,-7,-0.01
716,rock,rock,0,236,237,243,0.33,0.33,0.34,-7,-0.01
717,rock,scissors,-1,236,237,244,0.33,0.33,0.34,-8,-0.01
718,paper,paper,0,236,238,244,0.33,0.33,0.34,-8,-0.01
719,scissors,scissors,0,236,239,244,0.33,0.33,0.34,-8,-0.01
720,paper,rock,-1,236,239,245,0.33,0.33,0.34,-9,-0.01
721,paper,paper,0,236,240,245,0.33,0.33,0.34,-9,-0.01
722,paper,rock,-1,236,240,246,0.33,0.33,0.34,-10,-0.01
723,rock,paper,1,237,240,246,0.33,0.33,0.34,-9,-0.01
724,paper,rock,-1,237,240,247,0.33,0.33,0.34,-10,-0.01
725,rock,paper,1,238,240,247,0.33,0.33,0.34,-9,-0.01
726,scissors,rock,1,239,240,247,0.33,0.33,0.34,-8,-0.01
727,paper,paper,0,239,241,247,0.33,0.33,0.34,-8,-0.01
728,paper,paper,0,239,242,247,0.33,0.33,0.34,-8,-0.01
729,scissors,rock,1,240,242,247,0.33,0.33,0.34,-7,-0.01
730,rock,scissors,-1,240,242,248,0.33,0.33,0.34,-8,-0.01
731,paper,scissors,1,241,242,248,0.33,0.33,0.34,-7,-0.01
732,scissors,rock,1,242,242,248,0.33,0.33,0.34,-6,-0.01
733,paper,paper,0,242,243,248,0.33,0.33,0.34,-6,-0.01
734,rock,rock,0,242,244,248,0.33,0.33,0.34,-6,-0.01
735,paper,scissors,1,243,244,248,0.33,0.33,0.34,-5,-0.01
736,scissors,rock,1,244,244,248,0.33,0.33,0.34,-4,-0.01
737,rock,paper,1,245,244,248,0.33,0.33,0.34,-3,-0.0
738,scissors,scissors,0,245,245,248,0.33,0.33,0.34,-3,-0.0
739,rock,scissors,-1,245,245,249,0.33,0.33,0.34,-4,-0.01
740,rock,rock,0,245,246,249,0.33,0.33,0.34,-4,-0.01
741,scissors,paper,-1,245,246,250,0.33,0.33,0.34,-5,-0.01
742,paper,rock,-1,245,246,251,0.33,0.33,0.34,-6,-0.01
743,scissors,paper,-1,245,246,252,0.33,0.33,0.34,-7,-0.01
744,paper,rock,-1,245,246,253,0.33,0.33,0.34,-8,-0.01
745,scissors,rock,1,246,246,253,0.33,0.33,0.34,-7,-0.01
746,scissors,scissors,0,246,247,253,0.33,0.33,0.34,-7,-0.01
747,rock,rock,0,246,248,253,0.33,0.33,0.34,-7,-0.01
748,scissors,scissors,0,246,249,253,0.33,0.33,0.34,-7,-0.01
749,rock,scissors,-1,246,249,254,0.33,0.33,0.34,-8,-0.01
750,rock,rock,0,246,250,254,0.33,0.33,0.34,-8,-0.01
751,rock,scissors,-1,246,250,255,0.33,0.33,0.34,-9,-0.01
752,paper,rock,-1,246,250,256,0.33,0.33,0.34,-10,-0.01
753,paper,rock,-1,246,250,257,0.33,0.33,0.34,-11,-0.01
754,paper,rock,-1,246,250,258,0.33,0.33,0.34,-12,-0.02
755,scissors,paper,-1,246,250,259,0.33,0.33,0.34,-13,-0.02
756,rock,scissors,-1,246,250,260,0.33,0.33,0.34,-14,-0.02
757,rock,rock,0,246,251,260,0.32,0.33,0.34,-14,-0.02
758,rock,rock,0,246,252,260,0.32,0.33,0.34,-14,-0.02
759,paper,paper,0,246,253,260,0.32,0.33,0.34,-14,-0.02
760,scissors,rock,1,247,253,260,0.33,0.33,0.34,-13,-0.02
761,rock,scissors,-1,247,253,261,0.32,0.33,0.34,-14,-0.02
762,paper,paper,0,247,254,261,0.32,0.33,0.34,-14,-0.02
