n,Computer,Player,Result,Won,Tied,Lost,Won%,Tied%,Lost%,delta,delta%
405,rock,paper,1,286,53,66,0.71,0.13,0.16,220,0.54
406,rock,paper,1,287,53,66,0.71,0.13,0.16,221,0.54
407,rock,paper,1,288,53,66,0.71,0.13,0.16,222,0.55
408,rock,rock,0,288,54,66,0.71,0.13,0.16,222,0.54
409,rock,paper,1,289,54,66,0.71,0.13,0.16,223,0.55
410,rock,paper,1,290,54,66,0.71,0.13,0.16,224,0.55
411,rock,rock,0,290,55,66,0.71,0.13,0.16,224,0.55
412,rock,paper,1,291,55,66,0.71,0.13,0.16,225,0.55
413,rock,paper,1,292,55,66,0.71,0.13,0.16,226,0.55
414,rock,paper,1,293,55,66,0.71,0.13,0.16,227,0.55
415,rock,paper,1,294,55,66,0.71,0.13,0.16,228,0.55
416,rock,paper,1,295,55,66,0.71,0.13,0.16,229,0.55
417,rock,paper,1,296,55,66,0.71,0.13,0.16,230,0.55
418,rock,paper,1,297,55,66,0.71,0.13,0.16,231,0.55
419,scissors,paper,-1,297,55,67,0.71,0.13,0.16,230,0.55
420,rock,paper,1,298,55,67,0.71,0.13,0.16,231,0.55
421,rock,paper,1,299,55,67,0.71,0.13,0.16,232,0.55
422,scissors,paper,-1,299,55,68,0.71,0.13,0.16,231,0.55
423,scissors,paper,-1,299,55,69,0.71,0.13,0.16,230,0.54
424,rock,rock,0,299,56,69,0.71,0.13,0.16,230,0.54
425,rock,paper,1,300,56,69,0.71,0.13,0.16,231,0.54
426,rock,rock,0,300,57,69,0.7,0.13,0.16,231,0.54
427,scissors,paper,-1,300,57,70,0.7,0.13,0.16,230,0.54
428,rock,paper,1,301,57,70,0.7,0.13,0.16,231,0.54
429,rock,paper,1,302,57,70,0.7,0.13,0.16,232,0.54
430,rock,rock,0,302,58,70,0.7,0.13,0.16,232,0.54
431,rock,paper,1,303,58,70,0.7,0.13,0.16,233,0.54
432,rock,paper,1,304,58,70,0.7,0.13,0.16,234,0.54
433,rock,paper,1,305,58,70,0.7,0.13,0.16,235,0.54
434,rock,paper,1,306,58,70,0.71,0.13,0.16,236,0.54
435,scissors,rock,1,307,58,70,0.71,0.13,0.16,237,0.54
436,rock,paper,1,308,58,70,0.71,0.13,0.16,238,0.55
437,rock,paper,1,309,58,70,0.71,0.13,0.16,239,0.55
438,rock,paper,1,310,58,70,0.71,0.13,0.16,240,0.55
439,rock,paper,1,311,58,70,0.71,0.13,0.16,241,0.55
440,rock,paper,1,312,58,70,0.71,0.13,0.16,242,0.55
441,rock,paper,1,313,58,70,0.71,0.13,0.16,243,0.55
442,rock,paper,1,314,58,70,0.71,0.13,0.16,244,0.55
443,rock,paper,1,315,58,70,0.71,0.13,0.16,245,0.55
444,rock,paper,1,316,58,70,0.71,0.13,0.16,246,0.55
445,scissors,paper,-1,316,58,71,0.71,0.13,0.16,245,0.55
446,rock,paper,1,317,58,71,0.71,0.13,0.16,246,0.55
447,rock,paper,1,318,58,71,0.71,0.13,0.16,247,0.55
448,rock,paper,1,319,58,71,0.71,0.13,0.16,248,0.55
449,scissors,rock,1,320,58,71,0.71,0.13,0.16,249,0.55
450,scissors,paper,-1,320,58,72,0.71,0.13,0.16,248,0.55
451,rock,paper,1,321,58,72,0.71,0.13,0.16,249,0.55
452,rock,paper,1,322,58,72,0.71,0.13,0.16,250,0.55
453,rock,paper,1,323,58,72,0.71,0.13,0.16,251,0.55
454,rock,paper,1,324,58,72,0.71,0.13,0.16,252,0.56
455,rock,paper,1,325,58,72,0.71,0.13,0.16,253,0.56
456,rock,paper,1,326,58,72,0.71,0.13,0.16,254,0.56
457,rock,paper,1,327,58,72,0.72,0.13,0.16,255,0.56
458,rock,paper,1,328,58,72,0.72,0.13,0.16,256,0.56
459,rock,paper,1,329,58,72,0.72,0.13,0.16,257,0.56
460,rock,paper,1,330,58,72,0.72,0.13,0.16,258,0.56
461,rock,paper,1,331,58,72,0.72,0.13,0.16,259,0.56
462,scissors,paper,-1,331,58,73,0.72,0.13,0.16,258,0.56
463,rock,paper,1,332,58,73,0.72,0.13,0.16,259,0.56
464,rock,rock,0,332,59,73,0.72,0.13,0.16,259,0.56
465,rock,paper,1,333,59,73,0.72,0.13,0.16,260,0.56
466,rock,paper,1,334,59,73,0.72,0.13,0.16,261,0.56
467,rock,paper,1,335,59,73,0.72,0.13,0.16,262,0.56
468,rock,paper,1,336,59,73,0.72,0.13,0.16,263,0.56
469,rock,paper,1,337,59,73,0.72,0.13,0.16,264,0.56
470,rock,paper,1,338,59,73,0.72,0.13,0.16,265,0.56
471,scissors,paper,-1,338,59,74,0.72,0.13,0.16,264,0.56
472,rock,paper,1,339,59,74,0.72,0.12,0.16,265,0.56
473,rock,paper,1,340,59,74,0.72,0.12,0.16,266,0.56
474,rock,rock,0,340,60,74,0.72,0.13,0.16,266,0.56
475,rock,paper,1,341,60,74,0.72,0.13,0.16,267,0.56
476,rock,paper,1,342,60,74,0.72,0.13,0.16,268,0.56
477,rock,paper,1,343,60,74,0.72,0.13,0.16,269,0.56
478,rock,paper,1,344,60,74,0.72,0.13,0.15,270,0.56
479,rock,paper,1,345,60,74,0.72,0.13,0.15,271,0.57
480,scissors,paper,-1,345,60,75,0.72,0.12,0.16,270,0.56
481,scissors,paper,-1,345,60,76,0.72,0.12,0.16,269,0.56
482,rock,paper,1,346,60,76,0.72,0.12,0.16,270,0.56
483,scissors,paper,-1,346,60,77,0.72,0.12,0.16,269,0.56
484,scissors,paper,-1,346,60,78,0.71,0.12,0.16,268,0.55
485,rock,paper,1,347,60,78,0.72,0.12,0.16,269,0.55
486,rock,paper,1,348,60,78,0.72,0.12,0.16,270,0.56
487,rock,paper,1,349,60,78,0.72,0.12,0.16,271,0.56
488,rock,paper,1,350,60,78,0.72,0.12,0.16,272,0.56
489,rock,rock,0,350,61,78,0.72,0.12,0.16,272,0.56
490,rock,paper,1,351,61,78,0.72,0.12,0.16,273,0.56
491,scissors,paper,-1,351,61,79,0.71,0.12,0.16,272,0.55
492,rock,paper,1,352,61,79,0.72,0.12,0.16,273,0.55
493,scissors,paper,-1,352,61,80,0.71,0.12,0.16,272,0.55
494,rock,paper,1,353,61,80,0.71,0.12,0.16,273,0.55
495,rock,rock,0,353,62,80,0.71,0.13,0.16,273,0.55
496,rock,rock,0,353,63,80,0.71,0.13,0.16,273,0.55
497,rock,paper,1,354,63,80,0.71,0.13,0.16,274,0.55
498,rock,paper,1,355,63,80,0.71,0.13,0.16,275,0.55
499,rock,paper,1,356,63,80,0.71,0.13,0.16,276,0.55
500,rock,paper,1,357,63,80,0.71,0.13,0.16,277,0.55
501,scissors,paper,-1,357,63,81,0.71,0.13,0.16,276,0.55
502,rock,paper,1,358,63,81,0.71,0.13,0.16,277,0.55
503,rock,rock,0,358,64,81,0.71,0.13,0.16,277,0.55
504,scissors,paper,-1,358,64,82,0.71,0.13,0.16,276,0.55
505,rock,paper,1,359,64,82,0.71,0.13,0.16,277,0.55
506,scissors,paper,-1,359,64,83,0.71,0.13,0.16,276,0.55
507,rock,paper,1,360,64,83,0.71,0.13,0.16,277,0.55
508,rock,paper,1,361,64,83,0.71,0.13,0.16,278,0.55
509,rock,paper,1,362,64,83,0.71,0.13,0.16,279,0.55
510,rock,paper,1,363,64,83,0.71,0.13,0.16,280,0.55
511,rock,rock,0,363,65,83,0.71,0.13,0.16,280,0.55
512,rock,paper,1,364,65,83,0.71,0.13,0.16,281,0.55
513,scissors,paper,-1,364,65,84,0.71,0.13,0.16,280,0.55
514,scissors,paper,-1,364,65,85,0.71,0.13,0.17,279,0.54
515,rock,paper,1,365,65,85,0.71,0.13,0.17,280,0.54
516,rock,paper,1,366,65,85,0.71,0.13,0.16,281,0.54
517,rock,paper,1,367,65,85,0.71,0.13,0.16,282,0.55
518,rock,paper,1,368,65,85,0.71,0.13,0.16,283,0.55
519,rock,paper,1,369,65,85,0.71,0.13,0.16,284,0.55
520,rock,paper,1,370,65,85,0.71,0.12,0.16,285,0.55
521,scissors,paper,-1,370,65,86,0.71,0.12,0.17,284,0.55
522,scissors,rock,1,371,65,86,0.71,0.12,0.16,285,0.55
523,rock,paper,1,372,65,86,0.71,0.12,0.16,286,0.55
524,scissors,rock,1,373,65,86,0.71,0.12,0.16,287,0.55
525,rock,rock,0,373,66,86,0.71,0.13,0.16,287,0.55
526,rock,paper,1,374,66,86,0.71,0.13,0.16,288,0.55
527,rock,rock,0,374,67,86,0.71,0.13,0.16,288,0.55
528,rock,paper,1,375,67,86,0.71,0.13,0.16,289,0.55
529,rock,paper,1,376,67,86,0.71,0.13,0.16,290,0.55
530,rock,paper,1,377,67,86,0.71,0.13,0.16,291,0.55
531,rock,paper,1,378,67,86,0.71,0.13,0.16,292,0.55
532,rock,paper,1,379,67,86,0.71,0.13,0.16,293,0.55
533,rock,rock,0,379,68,86,0.71,0.13,0.16,293,0.55
534,rock,paper,1,380,68,86,0.71,0.13,0.16,294,0.55
535,rock,paper,1,381,68,86,0.71,0.13,0.16,295,0.55
536,rock,paper,1,382,68,86,0.71,0.13,0.16,296,0.55
537,scissors,paper,-1,382,68,87,0.71,0.13,0.16,295,0.55
538,rock,paper,1,383,68,87,0.71,0.13,0.16,296,0.55
539,rock,paper,1,384,68,87,0.71,0.13,0.16,297,0.55
540,rock,paper,1,385,68,87,0.71,0.13,0.16,298,0.55
541,rock,paper,1,386,68,87,0.71,0.13,0.16,299,0.55
542,scissors,paper,-1,386,68,88,0.71,0.13,0.16,298,0.55
543,rock,paper,1,387,68,88,0.71,0.13,0.16,299,0.55
544,scissors,rock,1,388,68,88,0.71,0.12,0.16,300,0.55
545,scissors,paper,-1,388,68,89,0.71,0.12,0.16,299,0.55
546,rock,rock,0,388,69,89,0.71,0.13,0.16,299,0.55
547,rock,paper,1,389,69,89,0.71,0.13,0.16,300,0.55
548,rock,rock,0,389,70,89,0.71,0.13,0.16,300,0.55
549,rock,paper,1,390,70,89,0.71,0.13,0.16,301,0.55
550,rock,paper,1,391,70,89,0.71,0.13,0.16,302,0.55
551,scissors,paper,-1,391,70,90,0.71,0.13,0.16,301,0.55
552,rock,paper,1,392,70,90,0.71,0.13,0.16,302,0.55
553,rock,paper,1,393,70,90,0.71,0.13,0.16,303,0.55
554,rock,paper,1,394,70,90,0.71,0.13,0.16,304,0.55
555,scissors,paper,-1,394,70,91,0.71,0.13,0.16,303,0.55
556,rock,paper,1,395,70,91,0.71,0.13,0.16,304,0.55
557,rock,paper,1,396,70,91,0.71,0.13,0.16,305,0.55
558,rock,paper,1,397,70,91,0.71,0.13,0.16,306,0.55
559,scissors,paper,-1,397,70,92,0.71,0.13,0.16,305,0.55
560,rock,paper,1,398,70,92,0.71,0.12,0.16,306,0.55
561,scissors,paper,-1,398,70,93,0.71,0.12,0.17,305,0.54
562,rock,paper,1,399,70,93,0.71,0.12,0.17,306,0.54
563,rock,paper,1,400,70,93,0.71,0.12,0.17,307,0.55
564,rock,paper,1,401,70,93,0.71,0.12,0.16,308,0.55
565,rock,paper,1,402,70,93,0.71,0.12,0.16,309,0.55
566,rock,paper,1,403,70,93,0.71,0.12,0.16,310,0.55
567,rock,paper,1,404,70,93,0.71,0.12,0.16,311,0.55
568,scissors,paper,-1,404,70,94,0.71,0.12,0.17,310,0.55
569,rock,paper,1,405,70,94,0.71,0.12,0.17,311,0.55
570,scissors,paper,-1,405,70,95,0.71,0.12,0.17,310,0.54
571,rock,rock,0,405,71,95,0.71,0.12,0.17,310,0.54
572,scissors,paper,-1,405,71,96,0.71,0.12,0.17,309,0.54
573,rock,paper,1,406,71,96,0.71,0.12,0.17,310,0.54
574,scissors,paper,-1,406,71,97,0.71,0.12,0.17,309,0.54
575,rock,paper,1,407,71,97,0.71,0.12,0.17,310,0.54
576,rock,paper,1,408,71,97,0.71,0.12,0.17,311,0.54
577,rock,rock,0,408,72,97,0.71,0.12,0.17,311,0.54
578,rock,rock,0,408,73,97,0.71,0.13,0.17,311,0.54
579,rock,paper,1,409,73,97,0.71,0.13,0.17,312,0.54
580,rock,paper,1,410,73,97,0.71,0.13,0.17,313,0.54
581,rock,paper,1,411,73,97,0.71,0.13,0.17,314,0.54
582,rock,paper,1,412,73,97,0.71,0.13,0.17,315,0.54
583,rock,paper,1,413,73,97,0.71,0.13,0.17,316,0.54
584,rock,paper,1,414,73,97,0.71,0.12,0.17,317,0.54
585,rock,paper,1,415,73,97,0.71,0.12,0.17,318,0.54
586,rock,paper,1,416,73,97,0.71,0.12,0.17,319,0.54
587,rock,paper,1,417,73,97,0.71,0.12,0.17,320,0.55
588,rock,paper,1,418,73,97,0.71,0.12,0.16,321,0.55
589,rock,rock,0,418,74,97,0.71,0.13,0.16,321,0.54
590,rock,paper,1,419,74,97,0.71,0.13,0.16,322,0.55
591,rock,rock,0,419,75,97,0.71,0.13,0.16,322,0.54
592,rock,paper,1,420,75,97,0.71,0.13,0.16,323,0.55
593,rock,paper,1,421,75,97,0.71,0.13,0.16,324,0.55
594,rock,paper,1,422,75,97,0.71,0.13,0.16,325,0.55
595,rock,paper,1,423,75,97,0.71,0.13,0.16,326,0.55
596,rock,paper,1,424,75,97,0.71,0.13,0.16,327,0.55
597,rock,paper,1,425,75,97,0.71,0.13,0.16,328,0.55
598,rock,paper,1,426,75,97,0.71,0.13,0.16,329,0.55
599,scissors,paper,-1,426,75,98,0.71,0.13,0.16,328,0.55
600,rock,paper,1,427,75,98,0.71,0.12,0.16,329,0.55
601,scissors,rock,1,428,75,98,0.71,0.12,0.16,330,0.55
602,rock,paper,1,429,75,98,0.71,0.12,0.16,331,0.55
603,rock,rock,0,429,76,98,0.71,0.13,0.16,331,0.55
604,rock,paper,1,430,76,98,0.71,0.13,0.16,332,0.55
605,scissors,paper,-1,430,76,99,0.71,0.13,0.16,331,0.55
606,rock,rock,0,430,77,99,0.71,0.13,0.16,331,0.55
607,scissors,paper,-1,430,77,100,0.71,0.13,0.16,330,0.54
608,rock,paper,1,431,77,100,0.71,0.13,0.16,331,0.54
609,rock,paper,1,432,77,100,0.71,0.13,0.16,332,0.55
610,rock,paper,1,433,77,100,0.71,0.13,0.16,333,0.55
611,rock,paper,1,434,77,100,0.71,0.13,0.16,334,0.55
612,rock,paper,1,435,77,100,0.71,0.13,0.16,335,0.55
613,rock,paper,1,436,77,100,0.71,0.13,0.16,336,0.55
614,rock,paper,1,437,77,100,0.71,0.13,0.16,337,0.55
615,scissors,paper,-1,437,77,101,0.71,0.13,0.16,336,0.55
616,rock,paper,1,438,77,101,0.71,0.12,0.16,337,0.55
617,scissors,paper,-1,438,77,102,0.71,0.12,0.17,336,0.54
618,rock,paper,1,439,77,102,0.71,0.12,0.17,337,0.55
619,rock,rock,0,439,78,102,0.71,0.13,0.16,337,0.54
620,scissors,paper,-1,439,78,103,0.71,0.13,0.17,336,0.54
621,rock,paper,1,440,78,103,0.71,0.13,0.17,337,0.54
622,scissors,paper,-1,440,78,104,0.71,0.13,0.17,336,0.54
623,rock,paper,1,441,78,104,0.71,0.13,0.17,337,0.54
624,rock,paper,1,442,78,104,0.71,0.12,0.17,338,0.54
625,rock,paper,1,443,78,104,0.71,0.12,0.17,339,0.54
626,rock,paper,1,444,78,104,0.71,0.12,0.17,340,0.54
627,rock,paper,1,445,78,104,0.71,0.12,0.17,341,0.54
628,rock,paper,1,446,78,104,0.71,0.12,0.17,342,0.54
629,rock,rock,0,446,79,104,0.71,0.13,0.17,342,0.54
630,rock,paper,1,447,79,104,0.71,0.13,0.17,343,0.54
631,rock,paper,1,448,79,104,0.71,0.13,0.16,344,0.55
632,rock,paper,1,449,79,104,0.71,0.12,0.16,345,0.55
633,rock,rock,0,449,80,104,0.71,0.13,0.16,345,0.55
634,rock,rock,0,449,81,104,0.71,0.13,0.16,345,0.54
635,rock,paper,1,450,81,104,0.71,0.13,0.16,346,0.54
636,rock,paper,1,451,81,104,0.71,0.13,0.16,347,0.55
637,scissors,paper,-1,451,81,105,0.71,0.13,0.16,346,0.54
638,rock,paper,1,452,81,105,0.71,0.13,0.16,347,0.54
639,rock,paper,1,453,81,105,0.71,0.13,0.16,348,0.54
640,rock,paper,1,454,81,105,0.71,0.13,0.16,349,0.55
641,scissors,paper,-1,454,81,106,0.71,0.13,0.17,348,0.54
642,rock,paper,1,455,81,106,0.71,0.13,0.17,349,0.54
643,rock,paper,1,456,81,106,0.71,0.13,0.16,350,0.54
644,rock,paper,1,457,81,106,0.71,0.13,0.16,351,0.55
645,scissors,paper,-1,457,81,107,0.71,0.13,0.17,350,0.54
646,rock,rock,0,457,82,107,0.71,0.13,0.17,350,0.54
647,scissors,paper,-1,457,82,108,0.71,0.13,0.17,349,0.54
648,rock,paper,1,458,82,108,0.71,0.13,0.17,350,0.54
649,rock,rock,0,458,83,108,0.71,0.13,0.17,350,0.54
650,rock,paper,1,459,83,108,0.71,0.13,0.17,351,0.54
651,rock,paper,1,460,83,108,0.71,0.13,0.17,352,0.54
652,rock,paper,1,461,83,108,0.71,0.13,0.17,353,0.54
653,scissors,rock,1,462,83,108,0.71,0.13,0.17,354,0.54
654,rock,paper,1,463,83,108,0.71,0.13,0.17,355,0.54
655,rock,paper,1,464,83,108,0.71,0.13,0.16,356,0.54
656,rock,paper,1,465,83,108,0.71,0.13,0.16,357,0.54
657,rock,paper,1,466,83,108,0.71,0.13,0.16,358,0.54
658,rock,rock,0,466,84,108,0.71,0.13,0.16,358,0.54
659,scissors,paper,-1,466,84,109,0.71,0.13,0.17,357,0.54
660,rock,rock,0,466,85,109,0.71,0.13,0.17,357,0.54
661,rock,paper,1,467,85,109,0.71,0.13,0.16,358,0.54
662,rock,paper,1,468,85,109,0.71,0.13,0.16,359,0.54
663,rock,paper,1,469,85,109,0.71,0.13,0.16,360,0.54
664,rock,rock,0,469,86,109,0.71,0.13,0.16,360,0.54
665,scissors,paper,-1,469,86,110,0.71,0.13,0.17,359,0.54
666,rock,paper,1,470,86,110,0.71,0.13,0.17,360,0.54
667,rock,paper,1,471,86,110,0.71,0.13,0.16,361,0.54
668,rock,paper,1,472,86,110,0.71,0.13,0.16,362,0.54
669,rock,paper,1,473,86,110,0.71,0.13,0.16,363,0.54
670,rock,rock,0,473,87,110,0.71,0.13,0.16,363,0.54
671,rock,paper,1,474,87,110,0.71,0.13,0.16,364,0.54
672,rock,paper,1,475,87,110,0.71,0.13,0.16,365,0.54
673,rock,paper,1,476,87,110,0.71,0.13,0.16,366,0.54
674,rock,paper,1,477,87,110,0.71,0.13,0.16,367,0.54
675,rock,paper,1,478,87,110,0.71,0.13,0.16,368,0.55
676,rock,paper,1,479,87,110,0.71,0.13,0.16,369,0.55
677,rock,paper,1,480,87,110,0.71,0.13,0.16,370,0.55
678,rock,paper,1,481,87,110,0.71,0.13,0.16,371,0.55
679,rock,paper,1,482,87,110,0.71,0.13,0.16,372,0.55
680,rock,paper,1,483,87,110,0.71,0.13,0.16,373,0.55
681,rock,paper,1,484,87,110,0.71,0.13,0.16,374,0.55
682,scissors,rock,1,485,87,110,0.71,0.13,0.16,375,0.55
683,rock,paper,1,486,87,110,0.71,0.13,0.16,376,0.55
684,rock,paper,1,487,87,110,0.71,0.13,0.16,377,0.55
685,rock,rock,0,487,88,110,0.71,0.13,0.16,377,0.55
686,rock,paper,1,488,88,110,0.71,0.13,0.16,378,0.55
687,rock,rock,0,488,89,110,0.71,0.13,0.16,378,0.55
688,rock,paper,1,489,89,110,0.71,0.13,0.16,379,0.55
689,rock,paper,1,490,89,110,0.71,0.13,0.16,380,0.55
690,rock,paper,1,491,89,110,0.71,0.13,0.16,381,0.55
691,rock,paper,1,492,89,110,0.71,0.13,0.16,382,0.55
692,rock,paper,1,493,89,110,0.71,0.13,0.16,383,0.55
693,rock,paper,1,494,89,110,0.71,0.13,0.16,384,0.55
694,rock,paper,1,495,89,110,0.71,0.13,0.16,385,0.55
695,rock,paper,1,496,89,110,0.71,0.13,0.16,386,0.56
696,rock,rock,0,496,90,110,0.71,0.13,0.16,386,0.55
697,rock,paper,1,497,90,110,0.71,0.13,0.16,387,0.56
698,scissors,paper,-1,497,90,111,0.71,0.13,0.16,386,0.55
699,rock,paper,1,498,90,111,0.71,0.13,0.16,387,0.55
700,rock,paper,1,499,90,111,0.71,0.13,0.16,388,0.55
701,rock,rock,0,499,91,111,0.71,0.13,0.16,388,0.55
702,rock,paper,1,500,91,111,0.71,0.13,0.16,389,0.55
703,rock,paper,1,501,91,111,0.71,0.13,0.16,390,0.55
704,rock,rock,0,501,92,111,0.71,0.13,0.16,390,0.55
705,rock,paper,1,502,92,111,0.71,0.13,0.16,391,0.55
706,rock,paper,1,503,92,111,0.71,0.13,0.16,392,0.56
707,rock,rock,0,503,93,111,0.71,0.13,0.16,392,0.55
708,rock,paper,1,504,93,111,0.71,0.13,0.16,393,0.56
709,rock,paper,1,505,93,111,0.71,0.13,0.16,394,0.56
710,rock,paper,1,506,93,111,0.71,0.13,0.16,395,0.56
711,rock,paper,1,507,93,111,0.71,0.13,0.16,396,0.56
712,rock,paper,1,508,93,111,0.71,0.13,0.16,397,0.56
713,rock,paper,1,509,93,111,0.71,0.13,0.16,398,0.56
714,rock,paper,1,510,93,111,0.71,0.13,0.16,399,0.56
715,rock,paper,1,511,93,111,0.71,0.13,0.16,400,0.56
716,rock,paper,1,512,93,111,0.72,0.13,0.16,401,0.56
717,scissors,paper,-1,512,93,112,0.71,0.13,0.16,400,0.56
718,rock,paper,1,513,93,112,0.71,0.13,0.16,401,0.56
719,scissors,paper,-1,513,93,113,0.71,0.13,0.16,400,0.56
720,rock,paper,1,514,93,113,0.71,0.13,0.16,401,0.56
721,rock,paper,1,515,93,113,0.71,0.13,0.16,402,0.56
722,rock,paper,1,516,93,113,0.71,0.13,0.16,403,0.56
723,rock,rock,0,516,94,113,0.71,0.13,0.16,403,0.56
724,scissors,paper,-1,516,94,114,0.71,0.13,0.16,402,0.56
725,rock,paper,1,517,94,114,0.71,0.13,0.16,403,0.56
726,rock,paper,1,518,94,114,0.71,0.13,0.16,404,0.56
727,rock,paper,1,519,94,114,0.71,0.13,0.16,405,0.56
728,rock,rock,0,519,95,114,0.71,0.13,0.16,405,0.56
729,rock,paper,1,520,95,114,0.71,0.13,0.16,406,0.56
730,rock,rock,0,520,96,114,0.71,0.13,0.16,406,0.56
731,rock,paper,1,521,96,114,0.71,0.13,0.16,407,0.56
732,rock,paper,1,522,96,114,0.71,0.13,0.16,408,0.56
733,rock,rock,0,522,97,114,0.71,0.13,0.16,408,0.56
734,rock,paper,1,523,97,114,0.71,0.13,0.16,409,0.56
735,rock,paper,1,524,97,114,0.71,0.13,0.16,410,0.56
736,rock,paper,1,525,97,114,0.71,0.13,0.15,411,0.56
737,rock,rock,0,525,98,114,0.71,0.13,0.15,411,0.56
738,rock,paper,1,526,98,114,0.71,0.13,0.15,412,0.56
739,rock,paper,1,527,98,114,0.71,0.13,0.15,413,0.56
740,rock,rock,0,527,99,114,0.71,0.13,0.15,413,0.56
741,scissors,paper,-1,527,99,115,0.71,0.13,0.16,412,0.56
742,rock,paper,1,528,99,115,0.71,0.13,0.15,413,0.56
743,rock,paper,1,529,99,115,0.71,0.13,0.15,414,0.56
744,rock,paper,1,530,99,115,0.71,0.13,0.15,415,0.56
745,rock,paper,1,531,99,115,0.71,0.13,0.15,416,0.56
746,rock,paper,1,532,99,115,0.71,0.13,0.15,417,0.56
747,rock,paper,1,533,99,115,0.71,0.13,0.15,418,0.56
748,rock,paper,1,534,99,115,0.71,0.13,0.15,419,0.56
749,rock,rock,0,534,100,115,0.71,0.13,0.15,419,0.56
750,rock,paper,1,535,100,115,0.71,0.13,0.15,420,0.56
751,rock,paper,1,536,100,115,0.71,0.13,0.15,421,0.56
752,scissors,paper,-1,536,100,116,0.71,0.13,0.15,420,0.56
753,rock,paper,1,537,100,116,0.71,0.13,0.15,421,0.56
754,rock,paper,1,538,100,116,0.71,0.13,0.15,422,0.56
755,rock,paper,1,539,100,116,0.71,0.13,0.15,423,0.56
756,rock,paper,1,540,100,116,0.71,0.13,0.15,424,0.56
757,rock,paper,1,541,100,116,0.71,0.13,0.15,425,0.56
758,rock,paper,1,542,100,116,0.72,0.13,0.15,426,0.56
759,rock,paper,1,543,100,116,0.72,0.13,0.15,427,0.56
760,rock,paper,1,544,100,116,0.72,0.13,0.15,428,0.56
761,rock,paper,1,545,100,116,0.72,0.13,0.15,429,0.56
762,scissors,paper,-1,545,100,117,0.72,0.13,0.15,428,0.56
763,rock,paper,1,546,100,117,0.72,0.13,0.15,429,0.56
764,rock,paper,1,547,100,117,0.72,0.13,0.15,430,0.56
765,rock,rock,0,547,101,117,0.72,0.13,0.15,430,0.56
766,rock,paper,1,548,101,117,0.72,0.13,0.15,431,0.56
767,rock,paper,1,549,101,117,0.72,0.13,0.15,432,0.56
768,rock,paper,1,550,101,117,0.72,0.13,0.15,433,0.56
769,scissors,paper,-1,550,101,118,0.72,0.13,0.15,432,0.56
770,rock,paper,1,551,101,118,0.72,0.13,0.15,433,0.56
771,rock,paper,1,552,101,118,0.72,0.13,0.15,434,0.56
772,rock,paper,1,553,101,118,0.72,0.13,0.15,435,0.56
773,scissors,rock,1,554,101,118,0.72,0.13,0.15,436,0.56
774,rock,paper,1,555,101,118,0.72,0.13,0.15,437,0.56
775,scissors,paper,-1,555,101,119,0.72,0.13,0.15,436,0.56
776,rock,paper,1,556,101,119,0.72,0.13,0.15,437,0.56
777,rock,paper,1,557,101,119,0.72,0.13,0.15,438,0.56
778,rock,paper,1,558,101,119,0.72,0.13,0.15,439,0.56
779,rock,paper,1,559,101,119,0.72,0.13,0.15,440,0.56
780,rock,paper,1,560,101,119,0.72,0.13,0.15,441,0.57
781,rock,paper,1,561,101,119,0.72,0.13,0.15,442,0.57
782,rock,rock,0,561,102,119,0.72,0.13,0.15,442,0.57
783,rock,paper,1,562,102,119,0.72,0.13,0.15,443,0.57
784,rock,paper,1,563,102,119,0.72,0.13,0.15,444,0.57
785,scissors,paper,-1,563,102,120,0.72,0.13,0.15,443,0.56
786,rock,rock,0,563,103,120,0.72,0.13,0.15,443,0.56
787,rock,paper,1,564,103,120,0.72,0.13,0.15,444,0.56
788,scissors,paper,-1,564,103,121,0.72,0.13,0.15,443,0.56
789,rock,paper,1,565,103,121,0.72,0.13,0.15,444,0.56
790,rock,paper,1,566,103,121,0.72,0.13,0.15,445,0.56
791,rock,paper,1,567,103,121,0.72,0.13,0.15,446,0.56
792,rock,paper,1,568,103,121,0.72,0.13,0.15,447,0.56
793,rock,paper,1,569,103,121,0.72,0.13,0.15,448,0.56
794,rock,paper,1,570,103,121,0.72,0.13,0.15,449,0.57
795,rock,paper,1,571,103,121,0.72,0.13,0.15,450,0.57
796,scissors,paper,-1,571,103,122,0.72,0.13,0.15,449,0.56
797,rock,paper,1,572,103,122,0.72,0.13,0.15,450,0.56
798,scissors,paper,-1,572,103,123,0.72,0.13,0.15,449,0.56
799,rock,paper,1,573,103,123,0.72,0.13,0.15,450,0.56
800,rock,rock,0,573,104,123,0.72,0.13,0.15,450,0.56
801,rock,paper,1,574,104,123,0.72,0.13,0.15,451,0.56
802,rock,paper,1,575,104,123,0.72,0.13,0.15,452,0.56
803,rock,paper,1,576,104,123,0.72,0.13,0.15,453,0.56
804,rock,paper,1,577,104,123,0.72,0.13,0.15,454,0.56
805,rock,paper,1,578,104,123,0.72,0.13,0.15,455,0.57
806,scissors,paper,-1,578,104,124,0.72,0.13,0.15,454,0.56
807,rock,paper,1,579,104,124,0.72,0.13,0.15,455,0.56
808,rock,paper,1,580,104,124,0.72,0.13,0.15,456,0.56
809,rock,rock,0,580,105,124,0.72,0.13,0.15,456,0.56
810,rock,paper,1,581,105,124,0.72,0.13,0.15,457,0.56
